[17:12:30] [main/INFO]: ModLauncher running: args [--username, ZanderOfficial, --version, forge-47.3.10, --gameDir, C:\Users\imthe\curseforge\minecraft\Instances\SpotsyltuckyPack, --assetsDir, C:\Users\imthe\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 22726749441b44ac97f051a3eda4fe27, --accessToken, ????????, --clientId, Y2I4OTkxNmMtNmFlMy00YTkwLWIyY2MtYjUzNzM2MzZmNzdh, --xuid, 2535444165020777, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\imthe\curseforge\minecraft\Install\quickPlay\java\1739398348114.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.10, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[17:12:30] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
[17:12:31] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[17:12:31] [main/INFO]: Trying GL version 4.6
[17:12:31] [main/INFO]: Requested GL version 4.6 got version 4.6
[17:12:31] [main/INFO]: Mixin Transmogrifier is definitely up to no good...
[17:12:31] [main/INFO]: crimes against java were committed
[17:12:31] [main/INFO]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[17:12:32] [main/INFO]: Launching CrashAssistantApp
[17:12:32] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/imthe/curseforge/minecraft/Instances/SpotsyltuckyPack/mods/Connector-1.0.0-beta.46+1.20.1.jar%23376%23381!/ Service=ModLauncher Env=CLIENT
[17:12:32] [main/INFO]: Found mod file Connector-1.0.0-beta.46+1.20.1-mod.jar of type MOD with provider org.sinytra.connector.locator.ConnectorEarlyLocator@53ac845a
[17:12:32] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 4060 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 572.16, NVIDIA Corporation
[17:26:40] [Render thread/INFO]: Reloading ResourceManager: vanilla, YungsBetterDungeons-1.20-Forge-4.0.4.jar, EasyAnvils-v8.0.2-1.20.1-Forge.jar, AdditionalEnchantedMiner-1.20.1-1201.1.121.jar, open-parties-and-claims-forge-1.20.1-0.23.7.jar, xenon-0.3.31+mc1.20.1.jar, createdeco-2.0.2-1.20.1-forge.jar, botarium-forge-1.20.1-2.3.4.jar, kubejs-bridge-1.11.2+1.20.1.jar, fabric-rendering-fluids-v1-3.0.28+4ac5e37a77.jar, fabric-models-v0-0.4.2+7c3892a477.jar, critter-forge-0.1-beta.14.jar, create_jetpack-forge-4.3.2.jar, mopeds_1.1_1.20.1.jar, create_deepfried-1.20.1-0.1.1.jar, fabric-convention-tags-v1-1.5.5+fa3d1c0177.jar, modernfix-forge-5.20.0+mc1.20.1.jar, fabric-command-api-v1-1.2.34+f71b366f77.jar, fabric-block-view-api-v2-1.0.1+0767707077.jar, fabric-command-api-v2-2.2.13+561530ec77.jar, YungsApi-1.20-Forge-4.0.6.jar, rei-bridge-1.11.2+1.20.1.jar, clientcrafting-1.20.1-1.8.jar, ResourcePackOverrides-v8.0.3-1.20.1-Forge.jar, createdieselgenerators-1.20.1-1.2i.jar, create_compressed_1.0.1_forge_1.20.1.jar, PickUpNotifier-v8.0.0-1.20.1-Forge.jar, create-new-age-forge-1.20.1-1.1.2.jar, balm-forge-1.20.1-7.3.11-all.jar, fabric-screen-api-v1-2.0.8+45a670a577.jar, JustEnoughResources-1.20.1-1.4.0.247.jar, chat_heads-0.13.9-forge-1.20.jar, YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar, cloth-config-11.1.136-forge.jar, crash_assistant-forge.jar, LeavesBeGone-v8.0.0-1.20.1-Forge.jar, terrablender-bridge-1.11.2+1.20.1.jar, corpse-forge-1.20.1-1.0.19.jar, handcrafted-forge-1.20.1-3.0.6.jar, BetterCompatibilityChecker-forge-4.0.8+mc1.20.1.jar, fabric-game-rule-api-v1-1.0.40+683d4da877.jar, Highlighter-1.20.1-forge-1.1.9.jar, create_sabers-1.20.1-1.3.0.jar, curios-forge-5.11.1+1.20.1.jar, oculus-mc1.20.1-1.8.0.jar, create_factory-0.4b-1.20.1.jar, trading_floor-1.1.7+forge-1.20.1.jar, fabric-entity-events-v1-1.6.0+6274ab9d77.jar, createrailwaysnavigator-forge-1.20.1-beta-0.7.2.jar, Chimes-v2.0.1-1.20.1.jar, YungsBetterEndIsland-1.20-Forge-2.0.6.jar, fabric-rendering-data-attachment-v1-0.3.37+a6081afc77.jar, flightlib-forge-2.1.0.jar, KryptonReforged-0.2.3.jar, toms_storage-1.20-1.7.0.jar, YungsBetterMineshafts-1.20-Forge-4.0.4.jar, sliceanddice-forge-3.3.0.jar, NekosEnchantedBooks-1.20.1-1.8.0.jar, fabric-client-tags-api-v1-1.1.2+5d6761b877.jar, fabric-dimensions-v1-2.1.54+8005d10d77.jar, create_tweaked_controllers-1.20.1-1.2.4.jar, Create_Questing-FORGE-1.20.1-1.0.0.jar, bellsandwhistles-0.4.3-1.20.x.jar, createbigcannons-5.8.2-mc.1.20.1-forge.jar, gourmet-0.1.1b-1.20.1.jar, integrated_villages-1.1.5+1.20.1-forge.jar, fabric-model-loading-api-v1-1.0.3+6274ab9d77.jar, jei-1.20.1-forge-15.20.0.106.jar, VisualWorkbench-v8.0.0-1.20.1-Forge.jar, fabric-screen-handler-api-v1-1.3.30+561530ec77.jar, Paxi-1.20-Forge-4.0.jar, fabric-rendering-v1-3.0.8+66e9a48f77.jar, fabric-renderer-indigo-1.5.2+b5b2da4177.jar, integrated_api-1.5.1+1.20.1-forge.jar, NaturesCompass-1.20.1-1.11.2-forge.jar, EpheroLib-1.20.1-FORGE-1.2.0.jar, smarterfarmers-1.20-2.1.0.jar, design_decor-0.4.0b-1.20.1.jar, Neruina-2.1.2-forge+1.20.1.jar, CraterLib-Forge-1.20-2.1.2+hotfix.1.jar, geckolib-fabric-compat-1.11.2+1.20.1.jar, AnimaticaReforged-1.20.1-0.1.3.jar, create_wt-forge-1.20.1-1.0.7.jar, fusion-1.2.3-forge-mc1.20.1.jar, puzzlesaccessapi-forge-8.0.7.jar, fabric-particles-v1-1.1.2+78e1ecb877.jar, forge-1.20.1-47.3.10-universal.jar, idas_forge-1.10.3+1.20.1.jar, drippyloadingscreen_forge_3.0.9_MC_1.20.1.jar, client-1.20.1-20230612.114412-srg.jar, smoothchunk-1.20.1-3.9.jar, createstuffadditionsfix-forge-1.20.1-0.0.0.1.jar, TerraBlender-forge-1.20.1-3.0.1.7.jar, fabric-api-base-0.4.31+ef105b4977.jar, MouseTweaks-forge-mc1.20.1-2.25.1.jar, Necronomicon-Forge-1.6.0+1.20.1.jar, Create Sweets And Treats 1.1.1.jar, NoChatReports-FORGE-1.20.1-v2.2.2.jar, justenoughbreeding-forge-1.20-1.20.1-1.5.0.jar, Oh-The-Trees-Youll-Grow-forge-1.20.1-1.3.4.jar, Luna-FORGE-MC1.19.X-1.0.1.jar, createutilities-0.3.0+1.20.1.jar, spectrelib-forge-0.13.17+1.20.1.jar, fabric-block-api-v1-1.0.11+0e6cb7f777.jar, Corgilib-Forge-1.20.1-4.0.3.3.jar, jei-bridge-1.11.2+1.20.1.jar, fabric-resource-conditions-api-v1-2.3.8+9ad825cd77.jar, forgeconfigapiport-1.11.2+1.20.1.jar, garnished-2.0.3+1.20.1-neoforged.jar, create_aquatic_ambitions-1.20.1-1.1.1.jar, betterfpsdist-1.20.1-6.0.jar, kffmod-4.11.0.jar, notenoughanimations-forge-1.9.1-mc1.20.1.jar, flywheel-forge-1.20.1-0.6.11-13.jar, steampowered-1.20.1-3.0.2.jar, create_optical-0.2.1.jar, Xaeros_Minimap_24.7.1_Forge_1.20.jar, integrated_stronghold-1.1.2+1.20.1-forge.jar, fabric-item-group-api-v1-4.0.12+c9161c2d77.jar, polymorph-forge-0.49.8+1.20.1.jar, JustEnoughProfessions-forge-1.20.1-3.0.1.jar, nocube's_create_compact_exp_1.0.4_forge_1.20.1.jar, Zeta-1.0-24.jar, fabric-registry-sync-v0-2.3.3+1c0ea72177.jar, ImmediatelyFast-Forge-1.3.3+1.20.4.jar, fabric-recipe-api-v1-1.0.21+514a076577.jar, fabric-object-builder-api-v1-11.1.3+2174fc8477.jar, biomemusic-1.20.1-3.1.jar, PuzzlesLib-v8.1.25-1.20.1-Forge.jar, fabric-sound-api-v1-1.0.13+4f23bd8477.jar, fabric-message-api-v1-5.1.9+52cc178c77.jar, better-end-4.0.11_mapped_srg_1.20.1.jar, kuma-api-forge-20.1.9-SNAPSHOT.jar, create_misc_and_things_ 1.20.1_4.0A.jar, fabric-renderer-api-v1-3.2.1+cf68abbe77.jar, netherportalfix-forge-1.20-13.0.1.jar, geckolib-forge-1.20.1-4.7.jar, recipeessentials-1.20.1-3.9.jar, fabric-item-api-v1-2.1.28+4d0bbcfa77.jar, cbabo V1.1 forge.jar, YungsBetterOceanMonuments-1.20-Forge-3.0.4.jar, connectivity-1.20.1-6.5.jar, Tips-Forge-1.20.1-12.1.8.jar, immersive_aircraft-1.1.8+1.20.1-forge.jar, sophisticatedcore-1.20.1-1.1.4.837.jar, gpumemleakfix-1.20.1-1.8.jar, create_recycle_1.0.2_forge_1.20.1.jar, structureessentials-1.20.1-4.1.jar, CreateTankDefenses v0.80.jar, ritchiesprojectilelib-2.0.0-dev+mc.1.20.1-forge-build.182.jar, XaerosWorldMap_1.39.2_Forge_1.20.jar, Placebo-1.20.1-8.6.2.jar, citadel-2.6.1-1.20.1.jar, alexsmobs-1.22.9.jar, lootintegrations-1.20.1-4.0.jar, fabric-data-attachment-api-v1-1.0.0+30ef839e77.jar, mixinextras-forge-0.2.0.jar, Item-Obliterator-NeoForge-MC1.20.1-2.3.1.jar, Bookshelf-Forge-1.20.1-20.2.13.jar, storagedelight-24.12.15-1.20-forge.jar, sophisticatedbackpacks-1.20.1-3.22.2.1172.jar, create_dragon_lib-1.20.1-1.4.3.jar, bclib-3.0.14$wunderlib-1.1.5_mapped_srg_1.20.1.jar, Steam_Rails-1.6.7+forge-mc1.20.1.jar, melody_forge_1.0.3_MC_1.20.1-1.20.4.jar, interiors-0.5.6+forge-mc1.20.1-build.104.jar, fzzy_config-0.6.2+1.20.1+forge.jar, fabric-api-0.92.2+1.11.9+1.20.1.jar, modmenu-bridge-1.11.2+1.20.1.jar, bclib-3.0.14_mapped_srg_1.20.1.jar, fabric-content-registries-v0-4.0.11+a670df1e77.jar, konkrete_forge_1.8.0_MC_1.20-1.20.1.jar, createcafe-1.2.4-1.20.1.jar, dsbg-1.0-1.20.1.jar, create_connected-0.9.3-mc1.20.1-all.jar, crashexploitfixer-forge-1.1.0+1.20.1.jar, FarmersDelight-1.20.1-1.2.6.jar, chefs-delight-1.0.3-forge-1.20.1.jar, FarmersStructures-1.0.3-1.20.jar, entity_model_features_forge_1.20.1-2.4.1.jar, entity_texture_features_forge_1.20.1-6.2.9.jar, createframed-1.20.1-1.5.6.jar, fabric-api-lookup-api-v1-1.6.36+67f9824077.jar, baubly-forge-1.20.1-1.0.1.jar, reach-entity-attributes-2.4.0.jar, lionfishapi-2.4-Fix.jar, architectury-bridge-1.11.2+1.20.1.jar, L_Enders_Cataclysm-2.39- 1.20.1.jar, despawn_tweaker-1.20.1-1.0.0.jar, NightConfigFixes-v8.0.0-1.20.1-Forge.jar, Connector-1.0.0-beta.46+1.20.1-mod.jar, resourcefullib-forge-1.20.1-2.1.29.jar, fabric-loot-api-v2-1.2.1+eb28f93e77.jar, ServerBrowser-1.20.1-FORGE-1.3.0.jar, cupboard-1.20.1-2.7.jar, ConnectorExtras-1.11.2+1.20.1.jar, fabric-networking-api-v1-1.3.11+503a202477.jar, framework-forge-1.20.1-0.7.12.jar, fabric-lifecycle-events-v1-2.2.22+afab492177.jar, TradingPost-v8.0.2-1.20.1-Forge.jar, fabric-key-binding-api-v1-1.0.37+561530ec77.jar, fabric-transfer-api-v1-3.3.5+631c9cd677.jar, Estrogen-4.3.2+1.20.1-forge.jar, BHMenu-Forge-1.20.1-2.4.2.jar, potacore-0.2.8-universal.jar, create_logistics-1.20.1-0.0.1.jar, amendments-1.20-1.2.14.jar, copycats-2.1.4+mc.1.20.1-forge.jar, EasyMagic-v8.0.1-1.20.1-Forge.jar, xlpackets-1.18.2-2.1.jar, Oh-The-Biomes-Weve-Gone-Forge-1.5.2.jar, pehkui-bridge-1.11.2+1.20.1.jar, totemfactory-1.0.jar, SimpleRPC-Universal-3.3.3.jar, fabric-resource-loader-v0-0.11.10+bcd08ed377.jar, create_winery-1.2.0-forge-1.20.1.jar, create-1.20.1-0.5.1.j.jar, CreateCasing-1.20.1-1.6.2-fix1.jar, vintageimprovements-1.20.1-0.2.0.3.jar, cfwinfo-1.2.0.jar, create-food-1.20.1-1.1.7-forge.jar, Create-DnDesire-1.20.1-0.1b.Release-Early-Dev.jar, Crystal-Clear-2.1-Beta-forge.jar, create_central_kitchen-1.20.1-for-create-0.5.1.f-1.3.12.jar, create_mechanical_chicken-1.20.1-1.1.2.j-55.jar, create_ex_gears_unofficial-2.1.2-1.20.1-forge.jar, petrolpark-1.20.1-1.3.4-all.jar, petrolsparts-1.20.1-1.1.3.jar, waystones-forge-1.20-14.1.6.jar, Clumps-forge-1.20.1-12.0.0.4.jar, YungsCaveBiomes-1.20.1-Forge-2.0.1.jar, comforts-forge-6.4.0+1.20.1.jar, fabric-mining-level-api-v1-2.1.50+561530ec77.jar, alternate_current-mc1.20-1.7.0.jar, createbicbit-1.20.1-0.0.86.jar, create-confectionery1.20.1_v1.1.0.jar, everycomp-1.20-2.7.12.jar, farsight-1.20.1-3.7.jar, ToastControl-1.20.1-8.0.3.jar, blueprint-1.20.1-7.1.0.jar, boatload-1.20.1-5.0.1.jar, upgrade_aquatic-1.20.1-6.0.1.jar, personality-1.20.1-4.0.0.jar, autumnity-1.20.1-5.0.1.jar, incubation-1.20.1-4.0.2.jar, buzzier_bees-1.20.1-6.0.0.jar, energy-bridge-1.11.2+1.20.1.jar, watut-forge-1.20.1-1.1.3.jar, skinlayers3d-forge-1.7.4-mc1.20.1.jar, CutThrough-v8.0.2-1.20.1-Forge.jar, tfmg-0.9.3-1.20.1.jar, fabric-transitive-access-wideners-v1-4.3.1+1880499877.jar, jukeboxfix-1.0.1-1.20.1.jar, dragonlib-forge-1.20.1-2.2.24.jar, architectury-9.2.14-forge.jar, creategoggles-1.20.1-0.5.6-[FORGE].jar, ftb-library-forge-2001.2.7.jar, ftb-teams-forge-2001.3.0.jar, ftb-quests-forge-2001.4.9.jar, ftb-xmod-compat-forge-2.1.2.jar, EnchantmentDescriptions-Forge-1.20.1-17.1.19.jar, moonlight-1.20-2.13.52-forge.jar, fabric-blockrenderlayer-v1-1.1.41+1d0da21e77.jar, mixinsquared-forge-0.1.1.jar, Jade-1.20.1-Forge-11.12.3.jar, amecsapi-1.5.3+mc1.20-pre1.jar, lootintegrations_yungs-1.2.jar, easy-villagers-forge-1.20.1-1.1.23.jar, Iceberg-1.20.1-forge-1.1.25.jar, Quark-4.0-460.jar, supplementaries-1.20-3.1.11.jar, Delightful-1.20.1-3.6.2.jar, create-stuff-additions1.20.1_v2.0.6.jar, fabric-biome-api-v1-13.0.13+dc36698e77.jar, dynamicvillage-v0.4-1.20.1.jar, fancymenu_forge_3.3.2_MC_1.20.1.jar, coroutil-forge-1.20.1-1.3.7.jar, BetterTridents-v8.0.1-1.20.1-Forge.jar, pattern_schematics-1.1.19+forge-1.20.1.jar, createmetallurgy-0.0.6-1.20.1.jar, create_kart-1.0.2-forge-1.20.1.jar, alexsdelight-1.5.jar, ferritecore-6.0.1-forge.jar, kitchen_grow-0.1-1.20.1.jar, trainperspectivefix-1.0.0-universal.jar, emi-bridge-1.11.2+1.20.1.jar, create_enchantment_industry-1.20.1-for-create-0.5.1.f-1.2.9.d.jar, OverflowingBars-v8.0.1-1.20.1-Forge.jar, fabric-data-generation-api-v1-12.3.4+369cb3a477.jar, fabric-events-interaction-v0-0.6.2+0d0bd5a777.jar, createaddition-1.20.1-1.2.5.jar
[17:26:41] [Render thread/INFO]: Generated runtime SERVER_DATA for pack Everycomp Generated Pack (everycomp) in: 677 ms
[17:26:41] [Render thread/INFO]: Generated runtime SERVER_DATA for pack Supplementaries Generated Pack (supplementaries) in: 4 ms
[17:26:42] [Render thread/WARN]: Failed loading villager cartographer registered at cartographer
[17:26:42] [Render thread/WARN]: Exception caught when registering villager
java.lang.NullPointerException: Cannot invoke "net.minecraft.world.entity.Entity.m_9236_()" because "trader" is null
	at net.minecraft.world.entity.npc.VillagerTrades$TreasureMapForEmeralds.handler$gji000$supplementaries$turnToQuill(VillagerTrades.java:1492) ~[client-1.20.1-20230612.114412-srg.jar%23601!/:?]
	at net.minecraft.world.entity.npc.VillagerTrades$TreasureMapForEmeralds.m_213663_(VillagerTrades.java) ~[client-1.20.1-20230612.114412-srg.jar%23601!/:?]
	at jeresources.collection.TradeList.addMerchantRecipe(TradeList.java:58) ~[JustEnoughResources-1.20.1-1.4.0.247.jar%23517!/:1.4.0.247]
	at jeresources.collection.TradeList.addITradeList(TradeList.java:69) ~[JustEnoughResources-1.20.1-1.4.0.247.jar%23517!/:1.4.0.247]
	at jeresources.entry.AbstractVillagerEntry.addITradeLists(AbstractVillagerEntry.java:29) ~[JustEnoughResources-1.20.1-1.4.0.247.jar%23517!/:1.4.0.247]
	at jeresources.entry.AbstractVillagerEntry.<init>(AbstractVillagerEntry.java:22) ~[JustEnoughResources-1.20.1-1.4.0.247.jar%23517!/:1.4.0.247]
	at jeresources.entry.VillagerEntry.<init>(VillagerEntry.java:19) ~[JustEnoughResources-1.20.1-1.4.0.247.jar%23517!/:1.4.0.247]
	at jeresources.util.VillagersHelper.initRegistry(VillagersHelper.java:23) ~[JustEnoughResources-1.20.1-1.4.0.247.jar%23517!/:1.4.0.247]
	at jeresources.compatibility.Compatibility.init(Compatibility.java:33) ~[JustEnoughResources-1.20.1-1.4.0.247.jar%23517!/:1.4.0.247]
	at jeresources.proxy.CommonProxy.initCompatibility(CommonProxy.java:14) ~[JustEnoughResources-1.20.1-1.4.0.247.jar%23517!/:1.4.0.247]
	at jeresources.jei.JEIConfig.registerCategories(JEIConfig.java:98) ~[JustEnoughResources-1.20.1-1.4.0.247.jar%23517!/:1.4.0.247]
	at mezz.jei.library.load.PluginLoader.lambda$createRecipeCategories$5(PluginLoader.java:119) ~[jei-1.20.1-forge-15.20.0.106.jar%23514!/:15.20.0.106]
	at mezz.jei.library.load.PluginCaller.callOnPlugins(PluginCaller.java:25) ~[jei-1.20.1-forge-15.20.0.106.jar%23514!/:15.20.0.106]
	at mezz.jei.library.load.PluginLoader.createRecipeCategories(PluginLoader.java:119) ~[jei-1.20.1-forge-15.20.0.106.jar%23514!/:15.20.0.106]
	at mezz.jei.library.load.PluginLoader.createRecipeManager(PluginLoader.java:154) ~[jei-1.20.1-forge-15.20.0.106.jar%23514!/:15.20.0.106]
	at mezz.jei.library.startup.JeiStarter.start(JeiStarter.java:115) ~[jei-1.20.1-forge-15.20.0.106.jar%23514!/:15.20.0.106]
	at mezz.jei.forge.startup.StartEventObserver.transitionState(StartEventObserver.java:130) ~[jei-1.20.1-forge-15.20.0.106.jar%23514!/:15.20.0.106]
	at mezz.jei.forge.startup.StartEventObserver.onEvent(StartEventObserver.java:98) ~[jei-1.20.1-forge-15.20.0.106.jar%23514!/:15.20.0.106]
	at net.minecraftforge.eventbus.EventBus.doCastFilter(EventBus.java:260) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.lambda$addListener$11(EventBus.java:252) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:315) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:296) ~[eventbus-6.0.5.jar%2387!/:?]
	at net.minecraft.client.multiplayer.ClientPacketListener.m_5859_(ClientPacketListener.java:1451) ~[client-1.20.1-20230612.114412-srg.jar%23601!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:35) ~[client-1.20.1-20230612.114412-srg.jar%23601!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:11) ~[client-1.20.1-20230612.114412-srg.jar%23601!/:?]
	at net.minecraft.network.protocol.PacketUtils.m_263899_(PacketUtils.java:22) ~[client-1.20.1-20230612.114412-srg.jar%23601!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_6367_(BlockableEventLoop.java:156) ~[client-1.20.1-20230612.114412-srg.jar%23601!/:?]
	at net.minecraft.util.thread.ReentrantBlockableEventLoop.m_6367_(ReentrantBlockableEventLoop.java:23) ~[client-1.20.1-20230612.114412-srg.jar%23601!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_7245_(BlockableEventLoop.java:130) ~[client-1.20.1-20230612.114412-srg.jar%23601!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_18699_(BlockableEventLoop.java:115) ~[client-1.20.1-20230612.114412-srg.jar%23601!/:?]
	at net.minecraft.client.Minecraft.m_91383_(Minecraft.java:1106) ~[client-1.20.1-20230612.114412-srg.jar%23601!/:?]
	at net.minecraft.client.Minecraft.m_91374_(Minecraft.java:718) ~[client-1.20.1-20230612.114412-srg.jar%23601!/:?]
	at net.minecraft.client.main.Main.main(Main.java:218) ~[forge-47.3.10.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:568) ~[?:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:111) ~[fmlloader-1.20.1-47.3.10.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.clientService(CommonLaunchHandler.java:99) ~[fmlloader-1.20.1-47.3.10.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonClientLaunchHandler.lambda$makeService$0(CommonClientLaunchHandler.java:25) ~[fmlloader-1.20.1-47.3.10.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
[17:26:42] [Render thread/INFO]: Registering categories: minecraft:jeresources took 2.099 seconds
[17:26:42] [Render thread/INFO]: Registering categories: create:jei_plugin took 20.86 milliseconds
[17:26:42] [Render thread/INFO]: Registering categories: vintageimprovements:jei_plugin took 11.67 milliseconds
[17:26:42] [Render thread/INFO]: Loaded 0 recipes of type DecayingItemRecipe.
[17:26:42] [Render thread/INFO]: Registering categories took 2.220 s
[17:26:42] [Render thread/INFO]: Registering vanilla category extensions...
[17:26:42] [Render thread/INFO]: Registering vanilla category extensions took 2.961 ms
[17:26:42] [Render thread/INFO]: Registering recipe catalysts...
[17:26:42] [Render thread/INFO]: Registering recipe catalysts took 11.92 ms
[17:26:42] [Render thread/INFO]: Building recipe registry...
[17:26:43] [Render thread/INFO]: Building recipe registry took 24.84 ms
[17:26:43] [Render thread/INFO]: Registering advanced plugins...
[17:26:43] [Render thread/INFO]: Added recipe manager plugin: class dev.ftb.mods.ftbxmodcompat.ftbquests.jei.QuestRecipeManagerPlugin
[17:26:43] [Render thread/INFO]: Added recipe manager plugin: class dev.ftb.mods.ftbxmodcompat.ftbquests.jei.LootCrateRecipeManagerPlugin
[17:26:43] [Render thread/INFO]: Registering advanced plugins took 4.335 ms
[17:26:43] [Render thread/INFO]: Registering recipes...
[17:26:43] [Render thread/INFO]: Registering recipes: jei:minecraft took 851.9 milliseconds
[17:26:44] [Render thread/INFO]: Registering recipes: minecraft:jeresources took 282.6 milliseconds
[17:26:44] [Render thread/INFO]: Registering recipes: createbigcannons:jei_plugin took 27.87 milliseconds
[17:26:44] [Render thread/INFO]: Registering recipes: garnished:jei_plugin took 16.28 milliseconds
[17:26:44] [Render thread/INFO]: Registering recipes: create_optical:jei_plugin took 199.3 milliseconds
[17:26:44] [Render thread/INFO]: Registering recipes: farmersdelight:jei_plugin took 80.96 milliseconds
[17:26:45] [Render thread/INFO]: Registering recipes: create:jei_plugin took 772.4 milliseconds
[17:26:45] [Render thread/INFO]: Ingredients are being removed at runtime: 284 net.minecraft.world.item.ItemStack
[17:26:45] [Render thread/INFO]: Registering recipes: vintageimprovements:jei_plugin took 40.47 milliseconds
[17:26:45] [Render thread/INFO]: Registering recipes: create_central_kitchen:jei_plugin took 34.73 milliseconds
[17:26:45] [Render thread/INFO]: Registering recipes: easy_villagers:easy_villagers took 110.1 milliseconds
[17:26:45] [Render thread/INFO]: Registering recipes: quark:quark took 20.61 milliseconds
[17:26:45] [Render thread/INFO]: Registering recipes: supplementaries:jei_plugin took 12.00 milliseconds
[17:26:45] [Render thread/INFO]: Ingredients are being removed at runtime: 86 net.minecraft.world.item.ItemStack
[17:26:45] [Render thread/INFO]: Ingredients are being removed at runtime: 2 net.minecraftforge.fluids.FluidStack
[17:26:45] [Render thread/INFO]: Registering recipes took 2.507 s
[17:26:45] [Render thread/INFO]: Registering recipes transfer handlers...
[17:26:45] [Render thread/INFO]: Registering recipes transfer handlers took 5.250 ms
[17:26:45] [Render thread/INFO]: Building runtime...
[17:26:45] [Render thread/INFO]: Registering gui handlers...
[17:26:45] [Render thread/INFO]: Registering gui handlers took 9.584 ms
[17:26:45] [Render thread/INFO]: Registering Runtime...
[17:26:45] [Render thread/INFO]: Starting JEI GUI
[17:26:45] [Render thread/INFO]: Building ingredient list...
[17:26:45] [Render thread/INFO]: Building ingredient list took 150.1 ms
[17:26:45] [Render thread/INFO]: Building ingredient filter...
[17:26:45] [Render thread/INFO]: Adding 14864 ingredients
[17:26:47] [Render thread/INFO]: Added 14864 ingredients
[17:26:47] [Render thread/INFO]: Building ingredient filter took 1.922 s
[17:26:47] [Render thread/INFO]: Registering Runtime: jei:forge_gui took 2.206 seconds
[17:26:47] [Render thread/INFO]: Registering Runtime took 2.207 s
[17:26:47] [Render thread/INFO]: Building runtime took 2.220 s
[17:26:47] [Render thread/INFO]: Sending Runtime...
[17:26:47] [Render thread/INFO]: Ingredients are being removed at runtime: 2 net.minecraft.world.item.ItemStack
[17:26:47] [Render thread/ERROR]: Could not find a matching ingredient to remove: 1 ravager_hide quark:ravager_hide
[17:26:47] [Render thread/ERROR]: Could not find a matching ingredient to remove: 1 backpack quark:backpack
